,ztfname,redshift,redshift_err,source,t0,x0,x1,c,t0_err,x0_err,x1_err,c_err,cov_t0_x0,cov_t0_x1,cov_t0_c,cov_x0_x1,cov_x0_c,cov_x1_c,mwebv,mwr_v,mwebv_err,fitprob,ra,dec,sn_type,sub_type,lccoverage_flag,fitquality_flag,iau_name,frac_fitted
570,ZTF18abwbtco,0.05730358,0.00042044,z_nonSEDm,58385.12017786548,0.000272507,0.2290997858575058,0.4278455336180119,0.2698237690419773,1.126432108879938e-05,0.366512075,0.036832509,2.414977467964677e-07,0.064568293,0.00109054,-9.55E-07,-3.51E-07,0.003064991,0.1648407967790965,3.1,0,0.062466705,50.870667,25.57084,snia-cosmo,norm,1,1,,100
571,ZTF18abwckzf,0.08772775,1.032e-05,z_gal,58371.811820286464,0.00042534,1.559783766269047,0.2401212519735329,3.508445880896033,0.000169121,3.2762227816267107,0.317016001,0.000134867,-9.169673318,-0.426691378,-0.000478024,-5.42E-05,0.9970240401661812,0.048109911,3.1,0,0.8468107283821018,126.82556,10.99933,snia-cosmo,norm,0,0,2018gqo,100
572,ZTF18abwclem,0.06087038,1.697e-05,z_gal,58367.47727317047,0.001511736,-0.683242844,-0.191315055,2.215496336641081,0.00094539,2.539351537669836,0.4020309308526063,8.42184682457924e-05,-2.012326769,-0.206155443,-0.002353909,-0.000422084,1.1658247561529138,0.051571428,3.1,0,0.4382215426659314,130.686934,10.695152,snia-cosmo,norm,0,0,2018gqn,100
573,ZTF18abwdcdv,0.05384307,1.37e-05,z_gal,58389.30056728463,0.000649194,-0.213351202,0.3224537359363363,0.084306497,2.039300452737002e-05,0.097502471,0.02814323,6.10151003959813e-08,0.003550921,7.002067849017051e-05,-1.69E-07,-4.96E-07,7.867323212174034e-05,0.033070286,3.1,0,0.8214875800646387,270.864717,60.677375,snia-cosmo,norm,1,1,2018gre,100
574,ZTF18abwerpm,0.068904,0.00146514,z_SEDm,58386.66780907073,0.000766421,4.449698438862208,-0.011483605,2.122257480234111,0.000134721,7.765053941533548,0.084724465,-1.68E-05,2.6637518116794783,0.074757991,-0.000352688,-2.26E-06,0.031256532,0.031121579,3.1,0,0.9678990541613492,341.382734,-16.118234,snia-cosmo,norm,0,0,2018grv,100
575,ZTF18abwkczr,0.03137576,0.00406725,z_snid,58391.95614,0.00369801,1.153884594,-0.008712687,0.1340862142824335,0.000147375,0.168350259,0.033262611,5.8702543086035e-06,-0.008672591,-0.000640858,-1.09E-05,-3.84E-06,-5.49E-05,0.1778487495748403,3.1,0,0.9954423618659688,45.884039,9.39425,snia-cosmo,norm,1,1,2018grc,100
576,ZTF18abwkgvf,0.11124239,0.00042279,z_nonSEDm,58388.54786179164,0.000249502,0.6999936716984599,0.1025021075226255,0.3937125659867888,1.1398401796372812e-05,0.4844431651005354,0.043223262,-9.71E-07,0.1573564406272268,0.003009109,-2.63E-06,-3.92E-07,0.006025938,0.021801345,3.1,0,0.4044915994077078,27.020167,-6.795976,snia-cosmo,norm,1,1,,100
577,ZTF18abwktmm,0.06072573,1.473e-05,z_gal,58389.40265349553,0.000905476,-1.654537802,0.056137829,0.1608784408963401,3.206587716502053e-05,0.2412888873368289,0.03514763,2.2318470968795403e-09,0.027141895,0.000955383,-2.02E-06,-9.00E-07,0.002261339,0.060596887,3.1,0,0.001909824,59.26007,-8.502709,snia-cosmo,norm,1,1,2018gta,100
578,ZTF18abwkzuc,0.07021831,1.519e-05,z_gal,58388.31390981658,0.000759995,-1.383055572,-0.020276054,0.1058236635326466,2.4530456451908752e-05,0.1432521132539246,0.031358567,1.655737434030193e-07,0.005415925,-7.28E-06,-5.92E-07,-6.26E-07,0.000146872,0.061234855,3.1,0,0.00596272,108.910395,37.57411,snia-cosmo,norm,1,1,2018grg,100
579,ZTF18abwlonm,0.07018458,1.011e-05,z_gal,58388.12555125487,0.00118196,1.244873585364968,-0.024856912,0.4907942499812634,4.9404941453711285e-05,0.3478758107104383,0.044337094,-3.67E-06,-0.073353559,0.006761279,-1.50E-06,-1.66E-06,-0.004906063,0.024393541,3.1,0,0.9922090875874214,129.596439,19.470351,snia,,1,1,2018gru,100
580,ZTF18abwlopg,0.08325013,1.193e-05,z_gal,58383.225470277896,0.00065418,1.030983902243634,0.064621946,0.5182470757281408,4.671336996813597e-05,0.6777566123352351,0.061028336,-4.56E-06,0.1743508664871965,0.001172672,-2.02E-05,-2.49E-06,0.018279494,0.025825233,3.1,0,0.8786155571774088,134.345003,22.275413,snia,,1,1,2018gry,100
581,ZTF18abwmuua,0.0642589,1.725e-05,z_gal,58388.18047170091,0.000944029,-0.187007507,-0.0762082,0.4717568140913499,3.091081287317712e-05,0.6319195553156056,0.036939212,-2.77E-06,0.2845571254724767,0.00776686,-4.85E-06,-8.82E-07,0.010443639,0.020279163,3.1,0,0.2024742017545832,249.643393,31.873143,snia-cosmo,norm,1,1,2018gvb,100
582,ZTF18abwnsoc,0.09807764,0.00315317,z_snid,58390.27124773715,0.000432982,0.4840906582023882,-0.026739639,0.1373401881246536,1.3828493088056894e-05,0.1838622026890014,0.031203021,3.457678180734875e-08,0.010147434,0.000114676,-4.47E-07,-3.58E-07,0.000183031,0.049149827,3.1,0,0.1080462774189325,280.856715,72.123872,snia-cosmo,norm,1,1,2018lpr,100
583,ZTF18abwohjb,0.14265667,1.065e-05,z_gal,58386.84536,0.000171549,0.2266383916727552,-0.006787632,0.2941368201791192,8.62422747123803e-06,0.4084639122887761,0.045445825,-2.61E-07,0.066260416,0.001768357,-2.05E-06,-2.99E-07,0.005643143,0.053855083,3.1,0,0.7645263257949793,345.303914,5.132663,snia-cosmo,norm,1,1,,100
584,ZTF18abwsmed,0.04319321,0.00013713,z_gal,58376.15357,9.293571266314373e-05,1.2863548058933882,0.5820642437503615,1.2351080091975746,1.1522416214252727e-05,1.909316655941183,0.1182955009294447,-1.19E-06,0.014221031,0.002154775,-1.40E-05,-1.21E-06,0.1274507994300249,0.043118362,3.1,0,0.4558047176950037,112.773787,14.958462,snia,,0,0,,100
585,ZTF18abwtops,0.09900361,0.00295677,z_snid,58387.57063061815,0.000357037,-1.465615889,-0.032764468,0.1290537247914471,1.1336178525577216e-05,0.1847079929419395,0.031450402,5.262780346521468e-08,0.016366716,3.1399312009704005e-05,-1.93E-07,-2.96E-07,0.000206612,0.080330503,3.1,0,0.054922174,281.486724,36.402696,snia-cosmo,norm,1,1,2018lqa,100
586,ZTF18abwuqcw,0.07022576,0.00403113,z_snid,58339.26810483154,0.000915928,0.5604862533148358,-0.02020324,0.3010821456700796,3.12911430955162e-05,0.2068040617496379,0.033218586,-1.73E-06,-0.028739514,0.001666173,-2.16E-07,-8.58E-07,-0.001030448,0.041434663,3.1,0,0.9613981444664296,309.869986,-13.132958,snia-cosmo,norm,1,1,2018eoy,100
587,ZTF18abwwfyo,0.0873431,1.346e-05,z_gal,58390.405685006495,0.000521266,-1.367897279,-0.123009282,0.5921483275305945,3.067851032428025e-05,0.6452623366512003,0.070343729,6.273320407846421e-06,0.1666028796233797,-0.013479351,-3.29E-06,-1.20E-06,-0.005682063,0.039513871,3.1,0,0.166173397,321.696632,-4.792815,snia-cosmo,norm,0,1,2018gxp,100
588,ZTF18abwwuug,0.06639504,1.091e-05,z_gal,58390.17214016188,0.00105963,-0.769549838,-0.037814855,0.1795468016753147,3.501656922207195e-05,0.1945447285147915,0.032367122,1.1166063188000045e-06,0.01027206,-0.001090566,-6.75E-07,-8.67E-07,-0.001001106,0.032874791,3.1,0,0.9257017982809804,356.342898,13.060887,snia-cosmo,norm,1,1,2018grb,100
589,ZTF18abwxhjo,0.07756273,0.00042025,z_nonSEDm,58389.92937693664,0.00073525,0.4349574705733985,-0.030423482,0.3493439948142622,2.6325633278422272e-05,0.3390503272759705,0.033911818,1.276683003123001e-06,0.030234819,0.000179037,-1.18E-06,-7.05E-07,0.000319299,0.024748885,3.1,0,0.9796877735696502,358.628417,-4.785451,snia-cosmo,norm,1,1,2018gsp,100
590,ZTF18abxbugc,0.03587061,0.00042006,z_nonSEDm,58388.15836,0.000529847,-1.75501855,0.3936487244757179,0.3165474,3.578413982774435e-05,0.1655633279968521,0.055229711,-3.28E-06,-0.010371903,0.005061791,-5.94E-07,-1.84E-06,-0.00014193,0.019780669,3.1,0,0.9659624839512608,157.056145,79.340389,snia-cosmo,norm,1,1,2018gsq,100
591,ZTF18abxbwwf,0.05997364,1.159e-05,z_gal,58387.75653,0.000989561,-0.184637889,0.065587871,1.796743614548177,6.210305959254968e-05,2.263713152,0.0727186,7.037072077910205e-06,4.080388172623353,0.091370083,-1.68E-05,-2.55E-06,0.1313218021370622,0.074497288,3.1,0,0.4060955678633094,251.536338,19.454755,snia-cosmo,norm,0,0,2018gsb,100
592,ZTF18abxdkni,0.08483675,0.00295677,z_snid,58389.39818685681,0.000655695,0.5489410518619778,-0.089826958,0.2259360132666188,2.4857311084807148e-05,0.3074160991614874,0.037099189,1.3278212891967276e-07,0.035024263,7.1442639657423e-05,-2.39E-06,-7.04E-07,0.00066758,0.1607896890313687,3.1,0,0.5565396485502438,315.270372,31.037303,snia-cosmo,norm,1,1,2018gtp,100
593,ZTF18abxfiec,0.10781118,0.00338378,z_snid,58394.228991788965,0.000430266,0.3055085154183434,-0.054119439,0.27602444,1.510023833154245e-05,0.2531574120630848,0.037802686,-1.56E-07,0.018856314,0.000195165,-7.43E-07,-4.34E-07,-0.000618821,0.054241757,3.1,0,0.3740138311225882,12.118597,-5.365406,snia-cosmo,norm,1,1,2018hac,100
594,ZTF18abxhsyn,0.03777729,1.209e-05,z_gal,59121.36371484451,0.004445913,0.4822699588280987,-0.090466075,0.15079728,0.000148477,0.1462472787524159,0.031731756,-1.01E-06,-0.009629451,0.000749684,-2.11E-06,-3.95E-06,-0.000575064,0.081108829,3.1,0,0.004042917,36.193734,7.370351,snia,,1,1,2020tpu,100
595,ZTF18abxroxl,0.06183186,1.891e-05,z_gal,58393.17566177589,0.000774462,-2.003667744,0.017422884,0.1380462882625579,2.9724529773797055e-05,0.1670064916607325,0.036474045,4.178398185249496e-07,0.007726114,-0.00042068,-1.11E-06,-8.38E-07,-0.000288287,0.034882892,3.1,0,0.4915457445623178,24.589514,3.489833,snia-cosmo,norm,1,1,2018gxo,100
596,ZTF18abxxssh,0.06609827,0.00320039,z_snid,58397.29448556361,0.000913099,1.486099194301264,-0.011226464,0.1188278675617766,3.219797297435265e-05,0.1592010188535841,0.030394468,9.64407175292407e-07,0.002240453,-0.000703309,-1.76E-06,-7.89E-07,5.8917333217458026e-05,0.025488267,3.1,0,0.9973253634058288,268.395552,43.216078,snia-cosmo,norm,1,1,2018gvj,100
597,ZTF18abxygvv,0.08495424,0.00341211,z_snid,58394.59633386517,0.000817036,0.2699738662591976,-0.071141553,0.080035178,2.472307847634656e-05,0.1079108176387626,0.027935792,2.675084046804941e-07,0.002327567,-0.000217841,-3.08E-07,-5.73E-07,-0.000209919,0.093008543,3.1,0,0.9964918407503096,293.846208,64.758467,snia-cosmo,norm,1,1,2018gwb,100
598,ZTF18abxyudf,0.10874178,2.584e-05,z_gal,58398.409305615576,0.000787152,1.4824500429248206,0.060896117,0.205983629,2.784663588781256e-05,0.1973868407541804,0.033473379,-8.72E-08,0.011806435,-3.33E-05,-1.34E-06,-7.31E-07,-0.000454052,0.041073788,3.1,0,0.6403363075751852,330.356807,10.648684,snia,,1,1,2018gvk,100
599,ZTF18abxzitr,0.0690736,0.00042035,z_nonSEDm,59128.631778313385,0.001071504,0.5265791903586132,-0.108034041,0.6779637327090313,4.3710390656401406e-05,0.3599948221424807,0.037873736,-1.27E-05,-0.187537538,0.006200553,1.819962984079598e-06,-1.30E-06,-0.001453487,0.022981076,3.1,0,0.8450399077494495,353.304611,-17.844324,snia-cosmo,norm,1,1,2020upp,100
600,ZTF18abykswp,0.03579476,0.00011053,z_gal,58398.568215626816,0.002049004,-0.704012462,0.1336514351495497,0.064532195,6.952999338205373e-05,0.067090429,0.030719648,7.334247437310412e-07,-0.000159938,-0.000282519,-8.57E-07,-1.81E-06,-0.000121797,0.089824136,3.1,0,0.9931418097337216,98.54517,52.129838,snia-cosmo,norm,1,1,2018gvl,98.97959184
601,ZTF18abywcnl,0.02427899,0.00294109,z_snid,58400.00498,0.008386899,0.920671333,-0.06269927,2.4530923515594623,0.001063779,0.6816306518433464,0.062372643,-0.001804408,-1.282864609,0.08962156,2.233106209831076e-05,-5.26E-05,-0.00900716,0.1089714070079984,3.1,0,0.4040982433573831,295.028289,66.884801,snia-cosmo,99aa,0,0,2018gui,100
602,ZTF18abyxwrf,0.020908,6.379e-05,z_gal,58401.96190820008,0.005163481,0.8601131902933944,0.2146626341215686,0.4154044042625173,0.000225443,0.2730393862494386,0.033939982,2.827088125599253e-05,-0.097545082,5.3946753689356695e-05,-2.92E-05,-5.90E-06,5.020489127251233e-05,0.1117080927881404,3.1,0,0.32428391,43.900073,43.057576,snia-cosmo,norm,1,1,2018gvi,100
603,ZTF18abyzksx,0.09623711,0.00300832,z_snid,58394.924153142034,0.000574685,0.6271990284167486,-0.095694457,0.3301957569237856,2.353436391179303e-05,0.4007797587257473,0.03862645,5.436719040461682e-08,0.023843608,6.924275672187118e-05,-3.73E-06,-6.62E-07,0.000807761,0.063681271,3.1,0,0.7350320226831465,334.204254,8.545265,snia-cosmo,norm,1,1,2018hfx,100
604,ZTF18abyzlhn,0.05569185,1.07e-05,z_gal,58383.34628426861,0.001434114,-0.012564168,-0.023483351,0.1680677390322671,5.1080215959048826e-05,0.2990454983128797,0.031636433,-1.47E-06,0.032633307,0.000618924,-5.83E-06,-1.35E-06,0.002015206,0.053915213,3.1,0,0.8278373951797767,338.205351,-1.852655,snia-cosmo,norm,1,1,2018gjq,100
605,ZTF18abzpbpi,0.08929988,2.112e-05,z_gal,58391.79411287741,0.000641937,0.5974605115647569,-0.018699089,0.2713854228932177,2.32797905487923e-05,0.1951682402816965,0.035726931,9.746146913125263e-07,-0.023622291,-0.000621193,-1.07E-06,-6.49E-07,-0.00081605,0.030873359,3.1,0,0.1656210131027988,135.131555,36.461944,snia,,1,1,2018gvx,100
606,ZTF18abzsflf,0.09342333,1.073e-05,z_gal,58398.08727,0.000553323,0.796889459,-0.073620636,0.2116636144601216,3.014774060019273e-05,0.2415960512028674,0.041610002,2.617390770682912e-06,-0.009684019,-0.003041719,-4.44E-06,-1.06E-06,0.003083149,0.038742769,3.1,0,0.5999405094063452,353.73217,22.02584,snia,,1,1,2018hcg,100
607,ZTF18abzwdsj,0.07611674,0.00141246,z_SEDm,58398.44111,0.000609059,-0.07119417,0.1036919423164642,0.228733674,2.554922919624416e-05,0.2626385004918448,0.038124401,3.682418902475884e-07,0.017831447,-0.000361576,-1.65E-06,-7.55E-07,-0.000601766,0.076964264,3.1,0,0.6772422795805206,343.16249,10.618206,snia-cosmo,norm,1,1,2018hxv,100
608,ZTF18acacnmr,0.08018604,0.00177967,z_SEDm,58398.25841843926,0.000705361,0.2258222878196958,-0.07538495,0.2093624257977353,2.432145415353482e-05,0.1974946869556747,0.04023079,7.878850159652883e-07,-0.0025415,-0.001628133,-3.86E-07,-6.60E-07,-0.004107555,0.1476884184529296,3.1,0,0.023922508,292.720602,40.856475,snia-cosmo,norm,1,1,2018hfv,100
609,ZTF18acaeous,0.0517472,0.00289871,z_snid,58403.95531044079,0.001462466,-0.362281947,-0.095079376,0.2055474027001764,7.810764827125808e-05,0.2526054998700502,0.036672526,1.0199178271390712e-05,-0.040464761,-0.003552857,-1.51E-05,-2.49E-06,0.004830736,0.033416656,3.1,0,0.9517724859053932,15.91358,-9.241719,snia,,1,1,2018hbu,100
610,ZTF18acaexmi,0.05044406,1.195e-05,z_gal,58345.03787730404,0.001575144,-0.892500296,-0.038444559,0.1899703749659238,7.638910260112004e-05,0.2753151605533041,0.044055377,5.083888766002454e-07,0.011868327,-0.000695838,-1.13E-05,-2.80E-06,0.004165985,0.060792643,3.1,0,0.4108235310017907,318.8095,2.192204,snia-cosmo,norm,1,1,2018evw,97.36842105263158
611,ZTF18acafztq,0.07301247,1.135e-05,z_gal,58397.01736698333,0.000622967,1.9968638291768128,0.081864243,0.7179649790559779,7.830813656902066e-05,1.0771949946045252,0.053149681,4.166996019402807e-05,-0.627381453,-0.006013405,-7.73E-05,-1.91E-06,0.006939775,0.030962108,3.1,0,0.076594624,132.314226,21.588444,snia,,1,0,2018gya,100
612,ZTF18acahuph,0.04841448,0.0035609,z_snid,58411.46852824455,0.002588144,0.6521995241132998,-0.090977885,0.7538025971734896,0.000214613,0.2659576072413973,0.055194373,-0.000126163,-0.039545741,0.028220112,-1.84E-05,-1.12E-05,0.004684553,0.045530233,3.1,0,0.6801964828903666,358.712146,5.71624,snia-cosmo,91t,0,1,2018hfu,100
613,ZTF18acaipdc,0.05882469,0.00142493,z_SEDm,58407.00068987399,0.001255969,-0.212991082,0.039033942,0.303118212,9.379599242204864e-05,0.4282850552182876,0.04977965,1.8463046411681867e-05,-0.089302102,-0.006423525,-3.37E-05,-3.89E-06,0.012183501,0.046271281,3.1,0,0.4081238016865022,330.264454,7.796078,snia-cosmo,91t,1,1,2018hne,100
614,ZTF18acajkff,0.05650955,1.032e-05,z_gal,58404.12426938776,0.00173062,1.0643311752240725,-0.097400049,0.3871487209216866,0.000125026,0.4968060548413815,0.038912622,3.399022954701196e-05,-0.162148603,-0.005133889,-5.33E-05,-3.58E-06,0.007729059,0.082371235,3.1,0,0.6163474730499577,8.630167,10.536221,snia,,1,1,2018iwm,100
615,ZTF18acakjaf,0.07315693,1.931e-05,z_gal,58401.67261928934,0.0007444,0.7453981363950689,0.056713597,0.8153133838131907,4.671877208113872e-05,0.5271113741554587,0.047510203,2.256005088202896e-05,-0.33801278,-0.011525834,-1.54E-05,-1.70E-06,0.003509553,0.2403296550426645,3.1,0,0.4385830645979116,36.978003,18.032771,snia-cosmo,norm,1,1,2018hlg,100
616,ZTF18acaqbvs,0.05254285,1.922e-05,z_gal,58414.71632138531,0.00217491,-0.366888579,-0.065336085,0.4612540886482748,0.000129419,0.2712181610705871,0.04134125,-3.24E-05,-0.046067491,0.005635402,-1.34E-05,-4.78E-06,0.004828088,0.052926006,3.1,0,0.7781487739598275,275.138109,41.968134,snia-cosmo,91t,0,1,2018hlr,100
617,ZTF18acaqcdg,0.04964933,0.00291204,z_snid,58417.76696288946,0.001969254,0.8282202206341728,-0.018122622,0.7844966018456034,8.810334571581488e-05,0.4547060180000081,0.033002489,-3.51E-05,-0.29952399,-0.003038335,6.564216958624849e-06,-1.99E-06,0.004433343,0.053375286,3.1,0,0.999982023,279.719211,40.682849,snia,,0,1,2018hva,98.27586206896552
618,ZTF18acarupz,0.0206,1.414e-05,z_gal,58416.76999832877,0.011902024,-0.501721985,-0.139540357,1.0191283449203183,0.001302997,0.2052130537259185,0.058618642,-0.001178165,-0.009587964,0.041693337,-6.08E-05,-6.86E-05,0.002106612,0.1044114698835506,3.1,0,0.9695578587714222,332.207149,38.15135,snia-cosmo,norm,0,0,2018htw,100
619,ZTF18acaszeh,0.04302276,0.00147939,z_SEDm,58411.79376721259,0.001286194,-1.667959424,0.1757121302427526,0.7129254281717294,0.000109748,0.2276064733296442,0.055802044,-5.66E-05,-0.089055057,0.022879934,-1.03E-06,-5.76E-06,0.001478564,0.077773823,3.1,0,0.972723203,358.858074,47.192891,snia-cosmo,norm,0,1,2018hju,100
620,ZTF18acatfls,0.17314964,0.00382099,z_snid,58404.534125343365,0.000153141,-0.119792425,-0.100360569,2.207208795065526,2.8115266574722404e-05,1.8459107008482696,0.09474036,5.450060172958602e-05,-3.711042946,-0.082848454,-4.96E-05,-1.55E-06,0.073091758,0.070850343,3.1,0,0.597581338,353.758586,7.376531,snia,,0,0,,100
621,ZTF18acatuts,0.03415797,1.522e-05,z_gal,58408.63745165842,0.003810444,-0.015448194,0.000693168,0.1327469414427469,0.000225406,0.2657908011368921,0.041335881,6.125111497283637e-06,-0.009583616,-0.00058246,-4.60E-05,-7.74E-06,0.005039553,0.087471127,3.1,0,0.9396735757020528,336.497334,3.458333,snia-cosmo,norm,1,1,2018hcr,100
622,ZTF18acavnyd,0.05977472,1.098e-05,z_gal,58305.57282148514,0.000923604,-1.305984627,0.045361814,0.1948409802280366,3.209083118146689e-05,0.2083800203531408,0.033434813,1.094237260122146e-06,-0.011587827,-0.000591406,-1.61E-06,-8.34E-07,3.561993141102427e-05,0.071556402,3.1,0,0.8238379134833663,317.993797,-0.218186,snia-cosmo,norm,1,1,2018dem,100
623,ZTF18acayrru,0.07282137,0.0032249,z_snid,58368.51779,0.000984899,-0.24117077,-0.014325267,0.1562248108493804,3.093511973391652e-05,0.1564819080232612,0.029045272,1.4542553783357577e-07,-0.006978688,-0.000338265,-7.08E-07,-7.58E-07,0.000382545,0.071445399,3.1,0,2.0864820182619665e-05,353.14472,8.75281,snia-cosmo,norm,1,1,2018fva,100
624,ZTF18acbblui,0.02297751,0.00240208,z_override,58353.53007470856,0.005655507,0.8101323674970825,-0.031087704,0.085264949,0.000204907,0.1302883450388782,0.031751459,2.400469457304956e-06,-0.00105522,-0.000311466,-9.70E-06,-5.56E-06,0.000559676,0.036890777,3.1,0,0.000877916,318.285749,-20.710701,snia-cosmo,99aa,1,1,2018exb,100
625,ZTF18acbudzh,0.03635033,1.045e-05,z_gal,58415.88157503814,0.000640871,-0.874448651,0.5861387207267972,0.7506693494651699,4.6042707851603874e-05,0.2365345948436767,0.042339206,-2.74E-05,-0.086148436,0.015819593,1.7002770842278177e-06,-1.66E-06,-0.000879906,0.027887986,3.1,0,0.9980754599485872,9.833626,-10.479015,snia-cosmo,norm,0,1,2018hka,100
626,ZTF18acbudzo,0.04391987,1.532e-05,z_gal,58409.81720807684,0.001566374,-2.647016478,0.040287984,0.4100691137755348,0.000236507,0.2760093254964471,0.099961199,-7.79E-05,0.075942039,0.029986605,-5.64E-05,-2.28E-05,0.021786869,0.1025554345639578,3.1,0,0.178566102,15.659892,-6.392712,snia-cosmo,norm,0,1,2018hkb,100
627,ZTF18acbufud,0.08419741,2.575e-05,z_gal,58418.97997361587,0.000399801,-0.911195573,0.1492657380772714,1.269377201610041,3.474172375671363e-05,0.43941673,0.049748412,-3.76E-05,-0.336428795,0.032868615,4.669943601440326e-06,-1.39E-06,-0.002791736,0.02125048,3.1,0,0.4633434540600447,28.791567,2.48472,snia-cosmo,norm,0,0,2018hrs,100
628,ZTF18acbuibx,0.06940659,2.514e-05,z_gal,58412.11289761354,0.000741077,-0.243621376,-0.052501161,1.256271113,8.174315136852406e-05,0.4888565913162487,0.065557695,-7.63E-05,-0.344347941,0.047038107,-2.44E-06,-5.02E-06,0.005935551,0.1133129145164268,3.1,0,0.5261539641509462,33.843983,18.737974,snia-cosmo,norm,0,0,2018htc,100
629,ZTF18acbujhw,0.01694506,2.237e-05,z_gal,58431.16373276093,0.001927116,-0.935162822,0.6280788159014212,0.086461762,6.750514452872637e-05,0.1071586307854418,0.031660627,3.9532544884311e-07,0.001145251,-0.000108764,-3.60E-07,-1.88E-06,-0.000244654,0.1343245720000665,3.1,0,0.8741258222947174,39.616107,29.759008,snia-cosmo,norm,1,1,2018hrt,100
630,ZTF18acbvbox,0.03560463,0.00015044,z_gal,58414.258685050445,0.001250073,-0.915325489,0.3381974141669156,1.316329157765722,0.000156312,0.357131437,0.061358677,-0.000177867,-0.148638514,0.048450148,4.502555286279039e-07,-8.37E-06,0.000909346,0.01731456,3.1,0,0.034839115,37.737736,-13.722496,snia-cosmo,norm,0,0,2018hkg,100
631,ZTF18acbvcmw,0.07289459,1.118e-05,z_gal,58431.923872861655,0.00086556,1.094170442967371,0.1143202363248288,0.2213010795021546,2.9295036088468022e-05,0.239934003,0.032936207,-1.53E-07,-0.00010024,-4.49E-05,-1.09E-06,-7.80E-07,-0.000947599,0.018571187,3.1,0,0.2522525416190486,35.580611,-12.152928,snia-cosmo,91t,1,1,2018huc,100
632,ZTF18acbvgqw,0.00884722,1.071e-05,z_gal,,,,,,,,,,,,,,,0.031755764,3.1,0,0.3670902567879638,46.512556,-15.611485,snia-cosmo,norm,0,0,2018htt,100
633,ZTF18acbvgry,0.09202978,0.00375366,z_snid,58411.12690989642,0.000796128,0.612947787,-0.003701547,3.159439187762473,0.000244823,0.7517206850316419,0.146535166,-0.000728695,0.4914852835090552,0.4164082957344268,-9.15E-05,-3.49E-05,0.051399592,0.025835343,3.1,0,0.4111184806586462,47.161772,-19.778486,snia-cosmo,91t,0,0,2018hrk,100
